,sp,start,end,len
7954,Mycolicibacterium_cosmeticum,1398,1399,1
7955,Mycolicibacterium_cosmeticum,1430,1437,7
7956,Mycolicibacterium_cosmeticum,1438,1439,1
7957,Mycolicibacterium_cosmeticum,1441,1460,19
7958,Mycolicibacterium_cosmeticum,1491,1492,1
7959,Mycolicibacterium_cosmeticum,1707,1708,1
7960,Mycolicibacterium_cosmeticum,1738,1742,4
7961,Mycolicibacterium_cosmeticum,1748,1749,1
7962,Mycolicibacterium_cosmeticum,1751,1752,1
7963,Mycolicibacterium_cosmeticum,1758,1760,2
7964,Mycolicibacterium_cosmeticum,1771,1775,4
7965,Mycolicibacterium_cosmeticum,1776,1777,1
7966,Mycolicibacterium_cosmeticum,1784,1785,1
7967,Mycolicibacterium_cosmeticum,1789,1790,1
7968,Mycolicibacterium_cosmeticum,1802,1803,1
7969,Mycolicibacterium_cosmeticum,1918,1919,1
7970,Mycolicibacterium_cosmeticum,1954,1955,1
7971,Mycolicibacterium_cosmeticum,1993,1994,1
7972,Mycolicibacterium_cosmeticum,2121,2122,1
7973,Mycolicibacterium_cosmeticum,2132,2133,1
7974,Mycolicibacterium_cosmeticum,2136,2137,1
7975,Mycolicibacterium_cosmeticum,2138,2139,1
7976,Mycolicibacterium_cosmeticum,2143,2147,4
7977,Mycolicibacterium_cosmeticum,2151,2152,1
7978,Mycolicibacterium_cosmeticum,2162,2163,1
7979,Mycolicibacterium_cosmeticum,2285,2294,9
7980,Mycolicibacterium_cosmeticum,2296,2297,1
7981,Mycolicibacterium_cosmeticum,2299,2300,1
7982,Mycolicibacterium_cosmeticum,2302,2307,5
7983,Mycolicibacterium_cosmeticum,2309,2315,6
7984,Mycolicibacterium_cosmeticum,2316,2325,9
7985,Mycolicibacterium_cosmeticum,2379,2380,1
7986,Mycolicibacterium_cosmeticum,2664,2665,1
7987,Mycolicibacterium_cosmeticum,2723,2850,127
7988,Mycolicibacterium_cosmeticum,3376,3377,1
7989,Mycolicibacterium_cosmeticum,3378,3379,1
7990,Mycolicibacterium_cosmeticum,3433,3434,1
7991,Mycolicibacterium_hippocampi,1,3,2
7992,Mycolicibacterium_hippocampi,82,83,1
7993,Mycolicibacterium_hippocampi,186,187,1
7994,Mycolicibacterium_hippocampi,235,237,2
7995,Mycolicibacterium_hippocampi,238,240,2
7996,Mycolicibacterium_hippocampi,250,251,1
7997,Mycolicibacterium_hippocampi,295,296,1
7998,Mycolicibacterium_hippocampi,341,342,1
7999,Mycolicibacterium_hippocampi,359,360,1
8000,Mycolicibacterium_hippocampi,373,374,1
8001,Mycolicibacterium_hippocampi,386,387,1
8002,Mycolicibacterium_hippocampi,401,402,1
8003,Mycolicibacterium_hippocampi,416,417,1
8004,Mycolicibacterium_hippocampi,451,452,1
8005,Mycolicibacterium_hippocampi,471,574,103
8006,Mycolicibacterium_hippocampi,753,757,4
8007,Mycolicibacterium_hippocampi,760,761,1
8008,Mycolicibacterium_hippocampi,762,768,6
8009,Mycolicibacterium_hippocampi,789,790,1
8010,Mycolicibacterium_hippocampi,839,840,1
8011,Mycolicibacterium_hippocampi,890,891,1
8012,Mycolicibacterium_hippocampi,896,900,4
8013,Mycolicibacterium_hippocampi,1010,1011,1
8014,Mycolicibacterium_hippocampi,1168,1169,1
8015,Mycolicibacterium_hippocampi,1185,1186,1
8016,Mycolicibacterium_hippocampi,1190,1192,2
8017,Mycolicibacterium_hippocampi,1211,1212,1
8018,Mycolicibacterium_hippocampi,1398,1399,1
8019,Mycolicibacterium_hippocampi,1430,1437,7
8020,Mycolicibacterium_hippocampi,1438,1439,1
8021,Mycolicibacterium_hippocampi,1445,1446,1
8022,Mycolicibacterium_hippocampi,1448,1463,15
8023,Mycolicibacterium_hippocampi,1491,1492,1
8024,Mycolicibacterium_hippocampi,1707,1708,1
8025,Mycolicibacterium_hippocampi,1748,1749,1
8026,Mycolicibacterium_hippocampi,1751,1752,1
8027,Mycolicibacterium_hippocampi,1756,1761,5
8028,Mycolicibacterium_hippocampi,1772,1774,2
8029,Mycolicibacterium_hippocampi,1776,1777,1
8030,Mycolicibacterium_hippocampi,1784,1785,1
8031,Mycolicibacterium_hippocampi,1789,1791,2
8032,Mycolicibacterium_hippocampi,1802,1803,1
8033,Mycolicibacterium_hippocampi,1918,1919,1
8034,Mycolicibacterium_hippocampi,1954,1955,1
8035,Mycolicibacterium_hippocampi,1993,1994,1
8036,Mycolicibacterium_hippocampi,2132,2133,1
8037,Mycolicibacterium_hippocampi,2136,2137,1
8038,Mycolicibacterium_hippocampi,2143,2147,4
8039,Mycolicibacterium_hippocampi,2151,2152,1
8040,Mycolicibacterium_hippocampi,2162,2163,1
8041,Mycolicibacterium_hippocampi,2285,2294,9
8042,Mycolicibacterium_hippocampi,2296,2297,1
8043,Mycolicibacterium_hippocampi,2299,2300,1
8044,Mycolicibacterium_hippocampi,2302,2307,5
8045,Mycolicibacterium_hippocampi,2309,2315,6
8046,Mycolicibacterium_hippocampi,2316,2325,9
8047,Mycolicibacterium_hippocampi,2379,2380,1
8048,Mycolicibacterium_hippocampi,2664,2665,1
8049,Mycolicibacterium_hippocampi,2723,2850,127
8050,Mycolicibacterium_hippocampi,3376,3377,1
8051,Mycolicibacterium_hippocampi,3378,3379,1
8052,Mycolicibacterium_hippocampi,3433,3434,1
8053,Mycolicibacterium_anyangense,1,3,2
8054,Mycolicibacterium_anyangense,82,83,1
8055,Mycolicibacterium_anyangense,186,187,1
8056,Mycolicibacterium_anyangense,235,237,2
8057,Mycolicibacterium_anyangense,238,240,2
8058,Mycolicibacterium_anyangense,250,251,1
8059,Mycolicibacterium_anyangense,295,296,1
8060,Mycolicibacterium_anyangense,341,342,1
8061,Mycolicibacterium_anyangense,359,360,1
8062,Mycolicibacterium_anyangense,373,374,1
8063,Mycolicibacterium_anyangense,386,387,1
8064,Mycolicibacterium_anyangense,401,402,1
8065,Mycolicibacterium_anyangense,416,417,1
8066,Mycolicibacterium_anyangense,451,452,1
8067,Mycolicibacterium_anyangense,471,574,103
8068,Mycolicibacterium_anyangense,753,757,4
8069,Mycolicibacterium_anyangense,760,761,1
8070,Mycolicibacterium_anyangense,762,768,6
8071,Mycolicibacterium_anyangense,789,790,1
8072,Mycolicibacterium_anyangense,839,840,1
8073,Mycolicibacterium_anyangense,890,891,1
8074,Mycolicibacterium_anyangense,896,900,4
8075,Mycolicibacterium_anyangense,1010,1011,1
8076,Mycolicibacterium_anyangense,1068,1069,1
8077,Mycolicibacterium_anyangense,1168,1169,1
8078,Mycolicibacterium_anyangense,1185,1186,1
8079,Mycolicibacterium_anyangense,1211,1212,1
8080,Mycolicibacterium_anyangense,1237,1238,1
8081,Mycolicibacterium_anyangense,1398,1399,1
8082,Mycolicibacterium_anyangense,1430,1437,7
8083,Mycolicibacterium_anyangense,1438,1439,1
8084,Mycolicibacterium_anyangense,1445,1462,17
8085,Mycolicibacterium_anyangense,1491,1492,1
8086,Mycolicibacterium_anyangense,1748,1749,1
8087,Mycolicibacterium_anyangense,1751,1752,1
8088,Mycolicibacterium_anyangense,1756,1761,5
8089,Mycolicibacterium_anyangense,1771,1775,4
8090,Mycolicibacterium_anyangense,1776,1777,1
8091,Mycolicibacterium_anyangense,1784,1785,1
8092,Mycolicibacterium_anyangense,1789,1791,2
8093,Mycolicibacterium_anyangense,1802,1803,1
8094,Mycolicibacterium_anyangense,1918,1919,1
8095,Mycolicibacterium_anyangense,1954,1955,1
8096,Mycolicibacterium_anyangense,1993,1994,1
8097,Mycolicibacterium_anyangense,2121,2122,1
8098,Mycolicibacterium_anyangense,2132,2133,1
8099,Mycolicibacterium_anyangense,2136,2137,1
8100,Mycolicibacterium_anyangense,2138,2139,1
8101,Mycolicibacterium_anyangense,2143,2147,4
8102,Mycolicibacterium_anyangense,2151,2152,1
8103,Mycolicibacterium_anyangense,2162,2163,1
8104,Mycolicibacterium_anyangense,2285,2294,9
8105,Mycolicibacterium_anyangense,2296,2297,1
8106,Mycolicibacterium_anyangense,2299,2300,1
8107,Mycolicibacterium_anyangense,2301,2308,7
8108,Mycolicibacterium_anyangense,2309,2315,6
8109,Mycolicibacterium_anyangense,2316,2325,9
8110,Mycolicibacterium_anyangense,2379,2380,1
8111,Mycolicibacterium_anyangense,2519,2520,1
8112,Mycolicibacterium_anyangense,2664,2665,1
8113,Mycolicibacterium_anyangense,2723,2850,127
8114,Mycolicibacterium_anyangense,3045,3046,1
8115,Mycolicibacterium_anyangense,3376,3377,1
8116,Mycolicibacterium_anyangense,3378,3379,1
8117,Mycolicibacterium_anyangense,3433,3434,1
8118,Mycobacterium_noviomagense,1,3,2
8119,Mycobacterium_noviomagense,82,83,1
8120,Mycobacterium_noviomagense,186,187,1
8121,Mycobacterium_noviomagense,235,237,2
8122,Mycobacterium_noviomagense,238,240,2
8123,Mycobacterium_noviomagense,250,251,1
8124,Mycobacterium_noviomagense,277,278,1
8125,Mycobacterium_noviomagense,295,296,1
8126,Mycobacterium_noviomagense,359,360,1
8127,Mycobacterium_noviomagense,373,374,1
8128,Mycobacterium_noviomagense,386,387,1
8129,Mycobacterium_noviomagense,401,402,1
8130,Mycobacterium_noviomagense,416,417,1
8131,Mycobacterium_noviomagense,451,452,1
8132,Mycobacterium_noviomagense,471,574,103
8133,Mycobacterium_noviomagense,753,755,2
8134,Mycobacterium_noviomagense,758,769,11
8135,Mycobacterium_noviomagense,789,790,1
8136,Mycobacterium_noviomagense,839,840,1
8137,Mycobacterium_noviomagense,885,891,6
8138,Mycobacterium_noviomagense,896,900,4
8139,Mycobacterium_noviomagense,1010,1011,1
8140,Mycobacterium_noviomagense,1068,1069,1
8141,Mycobacterium_noviomagense,1168,1169,1
8142,Mycobacterium_noviomagense,1185,1186,1
8143,Mycobacterium_noviomagense,1190,1192,2
8144,Mycobacterium_noviomagense,1211,1212,1
8145,Mycobacterium_noviomagense,1237,1238,1
8146,Mycobacterium_noviomagense,1398,1399,1
8147,Mycobacterium_noviomagense,1430,1437,7
8148,Mycobacterium_noviomagense,1438,1439,1
8149,Mycobacterium_noviomagense,1445,1446,1
8150,Mycobacterium_noviomagense,1449,1465,16
8151,Mycobacterium_noviomagense,1491,1492,1
8152,Mycobacterium_noviomagense,1707,1708,1
8153,Mycobacterium_noviomagense,1748,1749,1
8154,Mycobacterium_noviomagense,1756,1761,5
8155,Mycobacterium_noviomagense,1772,1775,3
8156,Mycobacterium_noviomagense,1776,1777,1
8157,Mycobacterium_noviomagense,1784,1785,1
8158,Mycobacterium_noviomagense,1789,1791,2
8159,Mycobacterium_noviomagense,1802,1803,1
8160,Mycobacterium_noviomagense,1954,1955,1
8161,Mycobacterium_noviomagense,1993,1994,1
8162,Mycobacterium_noviomagense,2132,2133,1
8163,Mycobacterium_noviomagense,2136,2137,1
8164,Mycobacterium_noviomagense,2138,2139,1
8165,Mycobacterium_noviomagense,2143,2147,4
8166,Mycobacterium_noviomagense,2151,2152,1
8167,Mycobacterium_noviomagense,2162,2163,1
8168,Mycobacterium_noviomagense,2285,2294,9
8169,Mycobacterium_noviomagense,2296,2297,1
8170,Mycobacterium_noviomagense,2299,2305,6
8171,Mycobacterium_noviomagense,2309,2315,6
8172,Mycobacterium_noviomagense,2316,2325,9
8173,Mycobacterium_noviomagense,2379,2380,1
8174,Mycobacterium_noviomagense,2664,2665,1
8175,Mycobacterium_noviomagense,2723,2851,128
8176,Mycobacterium_noviomagense,3378,3379,1
8177,Mycobacterium_noviomagense,3433,3434,1
8178,Mycolicibacterium_xanthum,82,83,1
8179,Mycolicibacterium_xanthum,186,187,1
8180,Mycolicibacterium_xanthum,235,237,2
8181,Mycolicibacterium_xanthum,238,240,2
8182,Mycolicibacterium_xanthum,250,251,1
8183,Mycolicibacterium_xanthum,295,296,1
8184,Mycolicibacterium_xanthum,341,342,1
8185,Mycolicibacterium_xanthum,359,360,1
8186,Mycolicibacterium_xanthum,373,374,1
8187,Mycolicibacterium_xanthum,386,387,1
8188,Mycolicibacterium_xanthum,401,402,1
8189,Mycolicibacterium_xanthum,416,417,1
8190,Mycolicibacterium_xanthum,451,452,1
8191,Mycolicibacterium_xanthum,470,574,104
8192,Mycolicibacterium_xanthum,753,755,2
8193,Mycolicibacterium_xanthum,760,761,1
8194,Mycolicibacterium_xanthum,762,768,6
8195,Mycolicibacterium_xanthum,789,790,1
8196,Mycolicibacterium_xanthum,839,840,1
8197,Mycolicibacterium_xanthum,890,891,1
8198,Mycolicibacterium_xanthum,896,900,4
8199,Mycolicibacterium_xanthum,1010,1011,1
8200,Mycolicibacterium_xanthum,1068,1069,1
8201,Mycolicibacterium_xanthum,1168,1169,1
8202,Mycolicibacterium_xanthum,1185,1186,1
8203,Mycolicibacterium_xanthum,1190,1192,2
8204,Mycolicibacterium_xanthum,1211,1212,1
8205,Mycolicibacterium_xanthum,1237,1238,1
8206,Mycolicibacterium_xanthum,1398,1399,1
8207,Mycolicibacterium_xanthum,1430,1437,7
8208,Mycolicibacterium_xanthum,1438,1439,1
8209,Mycolicibacterium_xanthum,1445,1462,17
8210,Mycolicibacterium_xanthum,1491,1492,1
8211,Mycolicibacterium_xanthum,1707,1708,1
8212,Mycolicibacterium_xanthum,1748,1749,1
8213,Mycolicibacterium_xanthum,1751,1752,1
8214,Mycolicibacterium_xanthum,1756,1761,5
8215,Mycolicibacterium_xanthum,1771,1775,4
8216,Mycolicibacterium_xanthum,1776,1777,1
8217,Mycolicibacterium_xanthum,1789,1791,2
8218,Mycolicibacterium_xanthum,1802,1803,1
8219,Mycolicibacterium_xanthum,1918,1919,1
8220,Mycolicibacterium_xanthum,1954,1955,1
8221,Mycolicibacterium_xanthum,1993,1994,1
8222,Mycolicibacterium_xanthum,2132,2133,1
8223,Mycolicibacterium_xanthum,2136,2137,1
8224,Mycolicibacterium_xanthum,2138,2139,1
8225,Mycolicibacterium_xanthum,2143,2147,4
8226,Mycolicibacterium_xanthum,2151,2152,1
8227,Mycolicibacterium_xanthum,2162,2163,1
8228,Mycolicibacterium_xanthum,2285,2294,9
8229,Mycolicibacterium_xanthum,2296,2297,1
8230,Mycolicibacterium_xanthum,2299,2300,1
8231,Mycolicibacterium_xanthum,2303,2306,3
8232,Mycolicibacterium_xanthum,2309,2315,6
8233,Mycolicibacterium_xanthum,2316,2325,9
8234,Mycolicibacterium_xanthum,2379,2380,1
8235,Mycolicibacterium_xanthum,2664,2665,1
8236,Mycolicibacterium_xanthum,2723,2850,127
8237,Mycolicibacterium_xanthum,3376,3377,1
8238,Mycolicibacterium_xanthum,3378,3379,1
8239,Mycolicibacterium_xanthum,3433,3434,1
8240,Mycolicibacterium_canariasense,1,3,2
8241,Mycolicibacterium_canariasense,82,83,1
8242,Mycolicibacterium_canariasense,186,187,1
8243,Mycolicibacterium_canariasense,235,237,2
8244,Mycolicibacterium_canariasense,238,240,2
8245,Mycolicibacterium_canariasense,250,251,1
8246,Mycolicibacterium_canariasense,295,296,1
8247,Mycolicibacterium_canariasense,341,342,1
8248,Mycolicibacterium_canariasense,359,360,1
8249,Mycolicibacterium_canariasense,373,374,1
8250,Mycolicibacterium_canariasense,386,387,1
8251,Mycolicibacterium_canariasense,416,417,1
8252,Mycolicibacterium_canariasense,451,452,1
8253,Mycolicibacterium_canariasense,471,574,103
8254,Mycolicibacterium_canariasense,753,757,4
8255,Mycolicibacterium_canariasense,760,767,7
8256,Mycolicibacterium_canariasense,789,790,1
8257,Mycolicibacterium_canariasense,839,840,1
8258,Mycolicibacterium_canariasense,890,891,1
8259,Mycolicibacterium_canariasense,896,900,4
8260,Mycolicibacterium_canariasense,1010,1011,1
8261,Mycolicibacterium_canariasense,1068,1069,1
8262,Mycolicibacterium_canariasense,1168,1169,1
8263,Mycolicibacterium_canariasense,1185,1186,1
8264,Mycolicibacterium_canariasense,1190,1192,2
8265,Mycolicibacterium_canariasense,1211,1212,1
8266,Mycolicibacterium_canariasense,1237,1238,1
8267,Mycolicibacterium_canariasense,1398,1399,1
8268,Mycolicibacterium_canariasense,1430,1437,7
8269,Mycolicibacterium_canariasense,1438,1439,1
8270,Mycolicibacterium_canariasense,1441,1460,19
8271,Mycolicibacterium_canariasense,1491,1492,1
8272,Mycolicibacterium_canariasense,1707,1708,1
8273,Mycolicibacterium_canariasense,1738,1742,4
8274,Mycolicibacterium_canariasense,1748,1749,1
8275,Mycolicibacterium_canariasense,1751,1752,1
8276,Mycolicibacterium_canariasense,1758,1760,2
8277,Mycolicibacterium_canariasense,1771,1775,4
8278,Mycolicibacterium_canariasense,1776,1777,1
8279,Mycolicibacterium_canariasense,1784,1785,1
8280,Mycolicibacterium_canariasense,1789,1790,1
8281,Mycolicibacterium_canariasense,1802,1803,1
8282,Mycolicibacterium_canariasense,1918,1919,1
8283,Mycolicibacterium_canariasense,1954,1955,1
8284,Mycolicibacterium_canariasense,1993,1994,1
8285,Mycolicibacterium_canariasense,2121,2122,1
8286,Mycolicibacterium_canariasense,2132,2133,1
8287,Mycolicibacterium_canariasense,2136,2137,1
8288,Mycolicibacterium_canariasense,2138,2139,1
8289,Mycolicibacterium_canariasense,2143,2147,4
8290,Mycolicibacterium_canariasense,2151,2152,1
8291,Mycolicibacterium_canariasense,2162,2163,1
8292,Mycolicibacterium_canariasense,2285,2294,9
8293,Mycolicibacterium_canariasense,2296,2297,1
8294,Mycolicibacterium_canariasense,2299,2300,1
8295,Mycolicibacterium_canariasense,2302,2307,5
8296,Mycolicibacterium_canariasense,2309,2315,6
8297,Mycolicibacterium_canariasense,2316,2325,9
8298,Mycolicibacterium_canariasense,2379,2380,1
8299,Mycolicibacterium_canariasense,2664,2665,1
8300,Mycolicibacterium_canariasense,2723,2850,127
8301,Mycolicibacterium_canariasense,3376,3377,1
8302,Mycolicibacterium_canariasense,3378,3379,1
8303,Mycolicibacterium_canariasense,3433,3434,1
8304,Mycobacterium_hackensackense,1,3,2
8305,Mycobacterium_hackensackense,82,83,1
8306,Mycobacterium_hackensackense,186,187,1
8307,Mycobacterium_hackensackense,235,237,2
8308,Mycobacterium_hackensackense,238,240,2
8309,Mycobacterium_hackensackense,250,251,1
8310,Mycobacterium_hackensackense,295,296,1
8311,Mycobacterium_hackensackense,341,342,1
8312,Mycobacterium_hackensackense,359,360,1
8313,Mycobacterium_hackensackense,373,374,1
8314,Mycobacterium_hackensackense,386,387,1
8315,Mycobacterium_hackensackense,416,417,1
8316,Mycobacterium_hackensackense,451,452,1
8317,Mycobacterium_hackensackense,471,574,103
8318,Mycobacterium_hackensackense,753,755,2
8319,Mycobacterium_hackensackense,760,768,8
8320,Mycobacterium_hackensackense,789,790,1
8321,Mycobacterium_hackensackense,839,840,1
8322,Mycobacterium_hackensackense,890,891,1
8323,Mycobacterium_hackensackense,896,900,4
8324,Mycobacterium_hackensackense,1010,1011,1
8325,Mycobacterium_hackensackense,1068,1069,1
8326,Mycobacterium_hackensackense,1168,1169,1
8327,Mycobacterium_hackensackense,1185,1186,1
8328,Mycobacterium_hackensackense,1190,1192,2
8329,Mycobacterium_hackensackense,1211,1212,1
8330,Mycobacterium_hackensackense,1237,1238,1
8331,Mycobacterium_hackensackense,1398,1399,1
8332,Mycobacterium_hackensackense,1430,1437,7
8333,Mycobacterium_hackensackense,1438,1439,1
8334,Mycobacterium_hackensackense,1445,1446,1
8335,Mycobacterium_hackensackense,1449,1464,15
8336,Mycobacterium_hackensackense,1491,1492,1
8337,Mycobacterium_hackensackense,1707,1708,1
8338,Mycobacterium_hackensackense,1748,1749,1
8339,Mycobacterium_hackensackense,1751,1752,1
8340,Mycobacterium_hackensackense,1756,1761,5
8341,Mycobacterium_hackensackense,1771,1775,4
8342,Mycobacterium_hackensackense,1776,1777,1
8343,Mycobacterium_hackensackense,1784,1785,1
8344,Mycobacterium_hackensackense,1802,1803,1
8345,Mycobacterium_hackensackense,1918,1919,1
8346,Mycobacterium_hackensackense,1954,1955,1
8347,Mycobacterium_hackensackense,1993,1994,1
8348,Mycobacterium_hackensackense,2121,2122,1
8349,Mycobacterium_hackensackense,2132,2133,1
8350,Mycobacterium_hackensackense,2136,2137,1
8351,Mycobacterium_hackensackense,2138,2139,1
8352,Mycobacterium_hackensackense,2143,2147,4
8353,Mycobacterium_hackensackense,2151,2152,1
8354,Mycobacterium_hackensackense,2162,2163,1
8355,Mycobacterium_hackensackense,2285,2294,9
8356,Mycobacterium_hackensackense,2296,2297,1
8357,Mycobacterium_hackensackense,2299,2300,1
8358,Mycobacterium_hackensackense,2302,2307,5
8359,Mycobacterium_hackensackense,2309,2315,6
8360,Mycobacterium_hackensackense,2316,2325,9
8361,Mycobacterium_hackensackense,2379,2380,1
8362,Mycobacterium_hackensackense,2664,2665,1
8363,Mycobacterium_hackensackense,2723,2850,127
8364,Mycobacterium_hackensackense,3376,3377,1
8365,Mycobacterium_hackensackense,3378,3379,1
8366,Mycobacterium_hackensackense,3433,3434,1
8367,Mycolicibacterium_brisbanense,82,83,1
8368,Mycolicibacterium_brisbanense,186,187,1
8369,Mycolicibacterium_brisbanense,235,237,2
8370,Mycolicibacterium_brisbanense,238,240,2
8371,Mycolicibacterium_brisbanense,250,251,1
8372,Mycolicibacterium_brisbanense,295,296,1
8373,Mycolicibacterium_brisbanense,341,342,1
8374,Mycolicibacterium_brisbanense,359,360,1
8375,Mycolicibacterium_brisbanense,373,374,1
8376,Mycolicibacterium_brisbanense,401,402,1
8377,Mycolicibacterium_brisbanense,416,417,1
8378,Mycolicibacterium_brisbanense,451,452,1
8379,Mycolicibacterium_brisbanense,471,574,103
8380,Mycolicibacterium_brisbanense,753,755,2
8381,Mycolicibacterium_brisbanense,760,768,8
8382,Mycolicibacterium_brisbanense,789,790,1
8383,Mycolicibacterium_brisbanense,839,840,1
8384,Mycolicibacterium_brisbanense,890,891,1
8385,Mycolicibacterium_brisbanense,896,900,4
8386,Mycolicibacterium_brisbanense,1010,1011,1
8387,Mycolicibacterium_brisbanense,1068,1069,1
8388,Mycolicibacterium_brisbanense,1168,1169,1
8389,Mycolicibacterium_brisbanense,1185,1186,1
8390,Mycolicibacterium_brisbanense,1211,1212,1
8391,Mycolicibacterium_brisbanense,1237,1238,1
8392,Mycolicibacterium_brisbanense,1398,1399,1
8393,Mycolicibacterium_brisbanense,1430,1437,7
8394,Mycolicibacterium_brisbanense,1438,1439,1
8395,Mycolicibacterium_brisbanense,1444,1446,2
8396,Mycolicibacterium_brisbanense,1449,1464,15
8397,Mycolicibacterium_brisbanense,1491,1492,1
8398,Mycolicibacterium_brisbanense,1707,1708,1
8399,Mycolicibacterium_brisbanense,1748,1749,1
8400,Mycolicibacterium_brisbanense,1751,1752,1
8401,Mycolicibacterium_brisbanense,1756,1761,5
8402,Mycolicibacterium_brisbanense,1771,1775,4
8403,Mycolicibacterium_brisbanense,1776,1777,1
8404,Mycolicibacterium_brisbanense,1784,1785,1
8405,Mycolicibacterium_brisbanense,1789,1791,2
8406,Mycolicibacterium_brisbanense,1802,1803,1
8407,Mycolicibacterium_brisbanense,1918,1919,1
8408,Mycolicibacterium_brisbanense,1954,1955,1
8409,Mycolicibacterium_brisbanense,1993,1994,1
8410,Mycolicibacterium_brisbanense,2132,2133,1
8411,Mycolicibacterium_brisbanense,2136,2137,1
8412,Mycolicibacterium_brisbanense,2138,2139,1
8413,Mycolicibacterium_brisbanense,2143,2147,4
8414,Mycolicibacterium_brisbanense,2151,2152,1
8415,Mycolicibacterium_brisbanense,2162,2163,1
8416,Mycolicibacterium_brisbanense,2285,2294,9
8417,Mycolicibacterium_brisbanense,2296,2297,1
